bess,port_1,port_2,port_3
2019-07-21 3:30,0.083,0.092,0.099
2019-07-21 3:45,0.083,0.092,0.099
2019-07-21 4:00,0.083,0.092,0.099
2019-07-21 4:15,0.083,0.092,0.099
2019-07-21 4:30,0.083,0.092,0.099
2019-07-21 4:45,0.083,0.092,0.099
2019-07-21 5:00,0.083,0.092,0.098
2019-07-21 5:15,0.083,0.092,0.098
2019-07-21 5:30,0.083,0.092,0.098
2019-07-21 5:45,0.083,0.092,0.098
2019-07-21 6:00,0.083,0.092,0.098
2019-07-21 6:15,0.083,0.092,0.098
2019-07-21 6:30,0.083,0.091,0.098
2019-07-21 6:45,0.083,0.091,0.098
2019-07-21 7:00,0.083,0.091,0.098
2019-07-21 7:15,0.083,0.091,0.098
2019-07-21 7:30,0.083,0.091,0.098
2019-07-21 7:45,0.083,0.091,0.098
2019-07-21 8:00,0.083,0.091,0.098
2019-07-21 8:15,0.083,0.091,0.098
2019-07-21 8:30,0.083,0.091,0.098
2019-07-21 8:45,0.083,0.091,0.098
2019-07-21 9:00,0.083,0.091,0.098
2019-07-21 9:15,0.083,0.091,0.098
2019-07-21 9:30,0.083,0.091,0.098
2019-07-21 9:45,0.083,0.091,0.098
2019-07-21 10:00,0.083,0.091,0.098
2019-07-21 10:15,0.083,0.091,0.098
2019-07-21 10:30,0.083,0.091,0.098
2019-07-21 10:45,0.083,0.091,0.098
2019-07-21 11:00,0.083,0.091,0.098
2019-07-21 11:15,0.083,0.091,0.098
2019-07-21 11:30,0.083,0.091,0.098
2019-07-21 11:45,0.083,0.091,0.098
2019-07-21 12:00,0.083,0.091,0.098
2019-07-21 12:15,0.083,0.091,0.098
2019-07-21 12:30,0.083,0.090,0.098
2019-07-21 12:45,0.083,0.091,0.098
2019-07-21 13:00,0.083,0.090,0.098
2019-07-21 13:15,0.083,0.090,0.097
2019-07-21 13:30,0.083,0.090,0.097
2019-07-21 13:45,0.083,0.089,0.097
2019-07-21 14:00,0.083,0.089,0.097
2019-07-21 14:15,0.083,0.089,0.097
2019-07-21 14:30,0.083,0.089,0.097
2019-07-21 14:45,0.083,0.089,0.097
2019-07-21 15:00,0.083,0.089,0.097
2019-07-21 15:15,0.083,0.089,0.096
2019-07-21 15:30,0.083,0.089,0.096
2019-07-21 15:45,0.083,0.089,0.096
2019-07-21 16:00,0.083,0.089,0.096
2019-07-21 16:15,0.083,0.089,0.096
2019-07-21 16:30,0.083,0.089,0.096
2019-07-21 16:45,0.083,0.089,0.096
2019-07-21 17:00,0.083,0.089,0.096
2019-07-21 17:15,0.083,0.089,0.096
2019-07-21 17:30,0.083,0.089,0.096
2019-07-21 17:45,0.083,0.089,0.096
2019-07-21 18:00,0.083,0.089,0.096
2019-07-21 18:15,0.083,0.089,0.096
2019-07-21 18:30,0.083,0.089,0.096
2019-07-21 18:45,0.083,0.089,0.096
2019-07-21 19:00,0.083,0.089,0.096
2019-07-21 19:15,0.083,0.089,0.096
2019-07-21 19:30,0.083,0.089,0.096
2019-07-21 19:45,0.083,0.089,0.096
2019-07-21 20:00,0.083,0.089,0.096
2019-07-21 20:15,0.083,0.089,0.096
2019-07-21 20:30,0.083,0.089,0.096
2019-07-21 20:45,0.083,0.089,0.096
2019-07-21 21:00,0.083,0.089,0.096
2019-07-21 21:15,0.083,0.089,0.096
2019-07-21 21:30,0.083,0.089,0.096
2019-07-21 21:45,0.083,0.089,0.096
2019-07-21 22:00,0.083,0.089,0.096
2019-07-21 22:15,0.083,0.089,0.096
2019-07-21 22:30,0.083,0.089,0.096
2019-07-21 22:45,0.083,0.089,0.096
2019-07-21 23:00,0.083,0.089,0.096
2019-07-21 23:15,0.083,0.089,0.096
2019-07-21 23:30,0.083,0.089,0.096
2019-07-21 23:45,0.083,0.089,0.096
2019-07-22 0:00,0.083,0.089,0.096
2019-07-22 0:15,0.084,0.088,0.097
2019-07-22 0:30,0.084,0.088,0.096
2019-07-22 0:45,0.084,0.088,0.096
2019-07-22 1:00,0.084,0.088,0.096
2019-07-22 1:15,0.084,0.088,0.096
2019-07-22 1:30,0.084,0.088,0.096
2019-07-22 1:45,0.084,0.088,0.096
2019-07-22 2:00,0.084,0.088,0.096
2019-07-22 2:15,0.084,0.088,0.096
2019-07-22 2:30,0.084,0.088,0.096
2019-07-22 2:45,0.084,0.088,0.096
2019-07-22 3:00,0.084,0.088,0.096
2019-07-22 3:15,0.084,0.088,0.096
2019-07-22 3:30,0.084,0.088,0.096
2019-07-22 3:45,0.084,0.088,0.096
2019-07-22 4:00,0.084,0.088,0.096
2019-07-22 4:15,0.084,0.088,0.096
2019-07-22 4:30,0.084,0.088,0.096
2019-07-22 4:45,0.084,0.088,0.096
2019-07-22 5:00,0.084,0.088,0.096
2019-07-22 5:15,0.084,0.088,0.096
2019-07-22 5:30,0.084,0.088,0.096
2019-07-22 5:45,0.084,0.088,0.096
2019-07-22 6:00,0.084,0.088,0.096
2019-07-22 6:15,0.084,0.088,0.096
2019-07-22 6:30,0.084,0.088,0.096
2019-07-22 6:45,0.084,0.088,0.096
2019-07-22 7:00,0.084,0.088,0.096
2019-07-22 7:15,0.084,0.088,0.096
2019-07-22 7:30,0.084,0.088,0.096
2019-07-22 7:45,0.084,0.088,0.096
2019-07-22 8:00,0.084,0.088,0.096
2019-07-22 8:15,0.084,0.088,0.096
2019-07-22 8:30,0.084,0.088,0.096
2019-07-22 8:45,0.084,0.088,0.096
2019-07-22 9:00,0.084,0.088,0.096
2019-07-22 9:15,0.084,0.087,0.096
2019-07-22 9:30,0.084,0.087,0.096
2019-07-22 9:45,0.084,0.087,0.096
2019-07-22 10:00,0.084,0.087,0.096
2019-07-22 10:15,0.084,0.086,0.096
2019-07-22 10:30,0.084,0.086,0.095
2019-07-22 10:45,0.084,0.086,0.095
2019-07-22 11:00,0.084,0.086,0.095
2019-07-22 11:15,0.084,0.086,0.095
2019-07-22 11:30,0.084,0.086,0.095
2019-07-22 11:45,0.084,0.086,0.095
2019-07-22 12:00,0.084,0.086,0.095
2019-07-22 12:15,0.084,0.086,0.095
2019-07-22 12:30,0.084,0.086,0.095
2019-07-22 12:45,0.084,0.086,0.095
2019-07-22 13:00,0.083,0.086,0.095
2019-07-22 13:15,0.083,0.086,0.094
2019-07-22 13:30,0.083,0.086,0.094
2019-07-22 13:45,0.083,0.086,0.094
2019-07-22 14:00,0.083,0.086,0.094
2019-07-22 14:15,0.083,0.086,0.094
2019-07-22 14:30,0.084,0.085,0.094
2019-07-22 14:45,0.084,0.086,0.094
2019-07-22 15:00,0.084,0.086,0.094
2019-07-22 15:15,0.083,0.085,0.094
2019-07-22 15:30,0.084,0.085,0.094
2019-07-22 15:45,0.084,0.085,0.094
2019-07-22 16:00,0.084,0.085,0.094
2019-07-22 16:15,0.084,0.085,0.094
2019-07-22 16:30,0.083,0.084,0.094
2019-07-22 16:45,0.083,0.084,0.094
2019-07-22 17:00,0.083,0.084,0.094
2019-07-22 17:15,0.083,0.084,0.094
2019-07-22 17:30,0.083,0.084,0.094
2019-07-22 17:45,0.083,0.084,0.094
2019-07-22 18:00,0.084,0.084,0.094
2019-07-22 18:15,0.084,0.084,0.094
2019-07-22 18:30,0.084,0.084,0.094
2019-07-22 18:45,0.084,0.084,0.094
2019-07-22 19:00,0.084,0.084,0.094
2019-07-22 19:15,0.084,0.084,0.094
2019-07-22 19:30,0.084,0.084,0.094
2019-07-22 19:45,0.084,0.084,0.094
2019-07-22 20:00,0.084,0.084,0.094
2019-07-22 20:15,0.084,0.084,0.094
2019-07-22 20:30,0.084,0.084,0.094
2019-07-22 20:45,0.084,0.084,0.094
2019-07-22 21:00,0.084,0.084,0.094
2019-07-22 21:15,0.084,0.084,0.094
2019-07-22 21:30,0.084,0.084,0.094
2019-07-22 21:45,0.084,0.084,0.094
2019-07-22 22:00,0.084,0.084,0.094
2019-07-22 22:15,0.084,0.084,0.094
2019-07-22 22:30,0.084,0.084,0.094
2019-07-22 22:45,0.084,0.084,0.094
2019-07-22 23:00,0.084,0.084,0.094
2019-07-22 23:15,0.084,0.084,0.094
2019-07-22 23:30,0.084,0.084,0.094
2019-07-22 23:45,0.084,0.084,0.094
2019-07-23 0:00,0.084,0.084,0.094
2019-07-23 0:15,0.084,0.084,0.094
2019-07-23 0:30,0.084,0.084,0.094
2019-07-23 0:45,0.084,0.084,0.093
2019-07-23 1:00,0.084,0.084,0.093
2019-07-23 1:15,0.084,0.084,0.093
2019-07-23 1:30,0.084,0.084,0.093
2019-07-23 1:45,0.084,0.084,0.093
2019-07-23 2:00,0.084,0.084,0.093
2019-07-23 2:15,0.084,0.084,0.093
2019-07-23 2:30,0.084,0.084,0.093
2019-07-23 2:45,0.084,0.084,0.093
2019-07-23 3:00,0.084,0.084,0.093
2019-07-23 3:15,0.084,0.084,0.093
2019-07-23 3:30,0.084,0.084,0.093
2019-07-23 3:45,0.084,0.084,0.093
2019-07-23 4:00,0.084,0.084,0.093
2019-07-23 4:15,0.084,0.084,0.093
2019-07-23 4:30,0.084,0.084,0.093
2019-07-23 4:45,0.084,0.084,0.093
2019-07-23 5:00,0.084,0.084,0.093
2019-07-23 5:15,0.084,0.084,0.093
2019-07-23 5:30,0.084,0.084,0.093
2019-07-23 5:45,0.084,0.083,0.093
2019-07-23 6:00,0.084,0.084,0.093
2019-07-23 6:15,0.084,0.084,0.093
2019-07-23 6:30,0.084,0.083,0.093
2019-07-23 6:45,0.084,0.083,0.093
2019-07-23 7:00,0.084,0.083,0.093
2019-07-23 7:15,0.084,0.083,0.093
2019-07-23 7:30,0.084,0.083,0.093
2019-07-23 7:45,0.084,0.083,0.093
2019-07-23 8:00,0.084,0.083,0.093
2019-07-23 8:15,0.084,0.083,0.093
2019-07-23 8:30,0.084,0.083,0.093
2019-07-23 8:45,0.084,0.083,0.093
2019-07-23 9:00,0.084,0.083,0.093
2019-07-23 9:15,0.084,0.083,0.093
2019-07-23 9:30,0.084,0.083,0.093
2019-07-23 9:45,0.084,0.083,0.093
2019-07-23 10:00,0.084,0.083,0.093
2019-07-23 10:15,0.084,0.083,0.093
2019-07-23 10:30,0.084,0.083,0.093
2019-07-23 10:45,0.084,0.083,0.093
2019-07-23 11:00,0.084,0.083,0.093
2019-07-23 11:15,0.084,0.083,0.093
2019-07-23 11:30,0.084,0.083,0.093
2019-07-23 11:45,0.084,0.083,0.093
2019-07-23 12:00,0.084,0.083,0.093
2019-07-23 12:15,0.084,0.083,0.092
2019-07-23 12:30,0.084,0.083,0.092
2019-07-23 12:45,0.084,0.083,0.092
2019-07-23 13:00,0.084,0.083,0.092
2019-07-23 13:15,0.084,0.083,0.092
2019-07-23 13:30,0.084,0.083,0.092
2019-07-23 13:45,0.084,0.083,0.092
2019-07-23 14:00,0.084,0.083,0.092
2019-07-23 14:15,0.084,0.082,0.092
2019-07-23 14:30,0.083,0.082,0.092
2019-07-23 14:45,0.084,0.082,0.092
2019-07-23 15:00,0.083,0.082,0.092
2019-07-23 15:15,0.083,0.082,0.091
2019-07-23 15:30,0.083,0.082,0.091
2019-07-23 15:45,0.083,0.081,0.091
2019-07-23 16:00,0.083,0.081,0.091
2019-07-23 16:15,0.083,0.081,0.091
2019-07-23 16:30,0.083,0.081,0.091
2019-07-23 16:45,0.084,0.081,0.091
2019-07-23 17:00,0.083,0.081,0.091
2019-07-23 17:15,0.084,0.081,0.091
2019-07-23 17:30,0.084,0.081,0.091
2019-07-23 17:45,0.084,0.081,0.091
2019-07-23 18:00,0.084,0.081,0.091
2019-07-23 18:15,0.084,0.081,0.091
2019-07-23 18:30,0.084,0.081,0.091
2019-07-23 18:45,0.084,0.081,0.091
2019-07-23 19:00,0.084,0.081,0.091
2019-07-23 19:15,0.084,0.081,0.091
2019-07-23 19:30,0.084,0.081,0.091
2019-07-23 19:45,0.084,0.081,0.091
2019-07-23 20:00,0.084,0.081,0.091
2019-07-23 20:15,0.084,0.081,0.091
2019-07-23 20:30,0.084,0.081,0.091
2019-07-23 20:45,0.084,0.081,0.091
2019-07-23 21:00,0.084,0.080,0.091
2019-07-23 21:15,0.084,0.081,0.091
2019-07-23 21:30,0.084,0.081,0.091
2019-07-23 21:45,0.084,0.081,0.091
2019-07-23 22:00,0.084,0.081,0.091
2019-07-23 22:15,0.084,0.081,0.091
2019-07-23 22:30,0.084,0.081,0.091
2019-07-23 22:45,0.084,0.081,0.091
2019-07-23 23:00,0.084,0.081,0.091
2019-07-23 23:15,0.084,0.081,0.091
2019-07-23 23:30,0.084,0.081,0.091
2019-07-23 23:45,0.084,0.080,0.091
2019-07-24 0:00,0.084,0.080,0.091
2019-07-24 0:15,0.084,0.080,0.091
2019-07-24 0:30,0.084,0.080,0.091
2019-07-24 0:45,0.084,0.080,0.091
2019-07-24 1:00,0.085,0.081,0.091
2019-07-24 1:15,0.085,0.080,0.091
2019-07-24 1:30,0.085,0.080,0.091
2019-07-24 1:45,0.085,0.081,0.091
2019-07-24 2:00,0.085,0.081,0.091
2019-07-24 2:15,0.085,0.080,0.091
2019-07-24 2:30,0.085,0.080,0.090
2019-07-24 2:45,0.085,0.080,0.090
2019-07-24 3:00,0.085,0.080,0.090
2019-07-24 3:15,0.085,0.080,0.090
2019-07-24 3:30,0.085,0.080,0.090
2019-07-24 3:45,0.085,0.080,0.090
2019-07-24 4:00,0.085,0.080,0.089
2019-07-24 4:15,0.085,0.080,0.090
2019-07-24 4:30,0.085,0.079,0.089
2019-07-24 4:45,0.085,0.079,0.089
2019-07-24 5:00,0.085,0.080,0.089
2019-07-24 5:15,0.085,0.079,0.089
2019-07-24 5:30,0.085,0.079,0.089
2019-07-24 5:45,0.085,0.080,0.089
2019-07-24 6:00,0.085,0.079,0.089
2019-07-24 6:15,0.085,0.079,0.089
2019-07-24 6:30,0.085,0.079,0.089
2019-07-24 6:45,0.085,0.079,0.089
2019-07-24 7:00,0.085,0.079,0.089
2019-07-24 7:15,0.085,0.079,0.089
2019-07-24 7:30,0.085,0.079,0.089
2019-07-24 7:45,0.085,0.079,0.089
2019-07-24 8:00,0.085,0.079,0.089
2019-07-24 8:15,0.085,0.079,0.089
2019-07-24 8:30,0.085,0.079,0.089
2019-07-24 8:45,0.085,0.079,0.089
2019-07-24 9:00,0.085,0.079,0.089
2019-07-24 9:15,0.085,0.079,0.089
2019-07-24 9:30,0.085,0.079,0.089
2019-07-24 9:45,0.085,0.079,0.089
2019-07-24 10:00,0.085,0.079,0.089
2019-07-24 10:15,0.084,0.079,0.089
2019-07-24 10:30,0.084,0.079,0.089
2019-07-24 10:45,0.084,0.079,0.089
2019-07-24 11:00,0.084,0.079,0.089
2019-07-24 11:15,0.084,0.079,0.089
2019-07-24 11:30,0.084,0.079,0.089
2019-07-24 11:45,0.084,0.079,0.089
2019-07-24 12:00,0.084,0.078,0.089
2019-07-24 12:15,0.083,0.078,0.089
2019-07-24 12:30,0.083,0.078,0.089
2019-07-24 12:45,0.084,0.078,0.089
2019-07-24 13:00,0.085,0.078,0.089
2019-07-24 13:15,0.085,0.077,0.089
2019-07-24 13:30,0.084,0.077,0.089
2019-07-24 13:45,0.083,0.077,0.089
2019-07-24 14:00,0.085,0.077,0.089
2019-07-24 14:15,0.085,0.077,0.089
2019-07-24 14:30,0.085,0.077,0.089
2019-07-24 14:45,0.085,0.077,0.089
2019-07-24 15:00,0.085,0.077,0.089
2019-07-24 15:15,0.085,0.077,0.089
2019-07-24 15:30,0.085,0.077,0.089
2019-07-24 15:45,0.085,0.077,0.089
2019-07-24 16:00,0.084,0.077,0.089
2019-07-24 16:15,0.085,0.077,0.089
2019-07-24 16:30,0.085,0.077,0.089
2019-07-24 16:45,0.085,0.077,0.089
2019-07-24 17:00,0.085,0.077,0.089
2019-07-24 17:15,0.085,0.077,0.089
2019-07-24 17:30,0.085,0.076,0.089
2019-07-24 17:45,0.084,0.076,0.088
2019-07-24 18:00,0.085,0.077,0.089
2019-07-24 18:15,0.085,0.076,0.089
2019-07-24 18:30,0.085,0.076,0.089
2019-07-24 18:45,0.085,0.076,0.088
2019-07-24 19:00,0.085,0.076,0.088
2019-07-24 19:15,0.085,0.076,0.088
2019-07-24 19:30,0.085,0.076,0.088
2019-07-24 19:45,0.085,0.076,0.088
2019-07-24 20:00,0.085,0.076,0.088
2019-07-24 20:15,0.085,0.076,0.088
2019-07-24 20:30,0.085,0.076,0.088
2019-07-24 20:45,0.085,0.076,0.088
2019-07-24 21:00,0.085,0.076,0.088
2019-07-24 21:15,0.085,0.076,0.088
2019-07-24 21:30,0.085,0.076,0.088
2019-07-24 21:45,0.085,0.076,0.088
2019-07-24 22:00,0.085,0.076,0.088
2019-07-24 22:15,0.085,0.076,0.088
2019-07-24 22:30,0.085,0.076,0.088
2019-07-24 22:45,0.085,0.076,0.088
2019-07-24 23:00,0.085,0.076,0.088
2019-07-24 23:15,0.085,0.076,0.088
2019-07-24 23:30,0.085,0.076,0.088
2019-07-24 23:45,0.085,0.076,0.088
2019-07-25 0:00,0.085,0.076,0.088
2019-07-25 0:15,0.085,0.076,0.088
2019-07-25 0:30,0.085,0.076,0.088
2019-07-25 0:45,0.085,0.076,0.088
2019-07-25 1:00,0.085,0.076,0.088
2019-07-25 1:15,0.085,0.076,0.088
2019-07-25 1:30,0.085,0.076,0.088
2019-07-25 1:45,0.085,0.076,0.088
2019-07-25 2:00,0.085,0.076,0.088
2019-07-25 2:15,0.085,0.076,0.088
2019-07-25 2:30,0.085,0.076,0.088
2019-07-25 2:45,0.085,0.076,0.088
2019-07-25 3:00,0.085,0.076,0.088
2019-07-25 3:15,0.085,0.076,0.088
2019-07-25 3:30,0.085,0.076,0.088
2019-07-25 3:45,0.086,0.076,0.088
2019-07-25 4:00,0.085,0.076,0.088
2019-07-25 4:15,0.086,0.076,0.088
2019-07-25 4:30,0.086,0.076,0.087
2019-07-25 4:45,0.086,0.076,0.087
2019-07-25 5:00,0.086,0.076,0.087
2019-07-25 5:15,0.086,0.076,0.087
2019-07-25 5:30,0.086,0.076,0.087
2019-07-25 5:45,0.086,0.076,0.087
2019-07-25 6:00,0.086,0.076,0.087
2019-07-25 6:15,0.086,0.076,0.087
2019-07-25 6:30,0.086,0.076,0.087
2019-07-25 6:45,0.086,0.076,0.087
2019-07-25 7:00,0.086,0.076,0.086
2019-07-25 7:15,0.086,0.076,0.086
2019-07-25 7:30,0.086,0.076,0.086
2019-07-25 7:45,0.086,0.076,0.086
2019-07-25 8:00,0.086,0.076,0.086
2019-07-25 8:15,0.086,0.076,0.086
2019-07-25 8:30,0.086,0.076,0.086
2019-07-25 8:45,0.086,0.076,0.086
2019-07-25 9:00,0.086,0.076,0.086
2019-07-25 9:15,0.086,0.076,0.086
2019-07-25 9:30,0.086,0.075,0.086
2019-07-25 9:45,0.086,0.075,0.086
2019-07-25 10:00,0.086,0.075,0.086
2019-07-25 10:15,0.086,0.075,0.086
2019-07-25 10:30,0.086,0.074,0.086
2019-07-25 10:45,0.086,0.074,0.086
2019-07-25 11:00,0.086,0.074,0.086
2019-07-25 11:15,0.086,0.074,0.086
2019-07-25 11:30,0.086,0.074,0.086
2019-07-25 11:45,0.086,0.074,0.086
2019-07-25 12:00,0.086,0.074,0.086
2019-07-25 12:15,0.086,0.074,0.086
2019-07-25 12:30,0.086,0.074,0.086
2019-07-25 12:45,0.085,0.074,0.086
2019-07-25 13:00,0.084,0.074,0.086
2019-07-25 13:15,0.084,0.073,0.086
2019-07-25 13:30,0.084,0.073,0.086
2019-07-25 13:45,0.084,0.073,0.086
2019-07-25 14:00,0.084,0.072,0.086
2019-07-25 14:15,0.084,0.072,0.086
2019-07-25 14:30,0.084,0.072,0.086
2019-07-25 14:45,0.084,0.072,0.086
2019-07-25 15:00,0.084,0.072,0.086
2019-07-25 15:15,0.084,0.072,0.086
2019-07-25 15:30,0.084,0.072,0.086
2019-07-25 15:45,0.084,0.072,0.085
2019-07-25 16:00,0.084,0.072,0.085
2019-07-25 16:15,0.084,0.072,0.085
2019-07-25 16:30,0.084,0.072,0.085
2019-07-25 16:45,0.084,0.072,0.085
2019-07-25 17:00,0.085,0.072,0.086
2019-07-25 17:15,0.085,0.072,0.086
2019-07-25 17:30,0.084,0.072,0.085
2019-07-25 17:45,0.084,0.072,0.085
2019-07-25 18:00,0.084,0.072,0.085
2019-07-25 18:15,0.085,0.072,0.085
2019-07-25 18:30,0.085,0.072,0.085
2019-07-25 18:45,0.085,0.072,0.085
2019-07-25 19:00,0.085,0.072,0.085
2019-07-25 19:15,0.085,0.071,0.085
2019-07-25 19:30,0.085,0.071,0.085
2019-07-25 19:45,0.085,0.071,0.085
2019-07-25 20:00,0.085,0.071,0.085
2019-07-25 20:15,0.085,0.071,0.085
2019-07-25 20:30,0.085,0.071,0.085
2019-07-25 20:45,0.085,0.071,0.085
2019-07-25 21:00,0.085,0.071,0.085
2019-07-25 21:15,0.085,0.071,0.085
2019-07-25 21:30,0.085,0.071,0.085
2019-07-25 21:45,0.085,0.071,0.085
2019-07-25 22:00,0.085,0.071,0.085
2019-07-25 22:15,0.085,0.071,0.085
2019-07-25 22:30,0.085,0.071,0.085
2019-07-25 22:45,0.085,0.071,0.085
2019-07-25 23:00,0.085,0.071,0.085
2019-07-25 23:15,0.085,0.071,0.084
2019-07-25 23:30,0.085,0.071,0.084
2019-07-25 23:45,0.085,0.071,0.084
2019-07-26 0:00,0.085,0.071,0.084
2019-07-26 0:15,0.086,0.071,0.084
2019-07-26 0:30,0.086,0.071,0.084
2019-07-26 0:45,0.086,0.071,0.084
2019-07-26 1:00,0.086,0.071,0.084
2019-07-26 1:15,0.086,0.071,0.084
2019-07-26 1:30,0.086,0.071,0.084
2019-07-26 1:45,0.086,0.071,0.084
2019-07-26 2:00,0.086,0.071,0.084
2019-07-26 2:15,0.086,0.071,0.084
2019-07-26 2:30,0.086,0.071,0.084
2019-07-26 2:45,0.086,0.071,0.084
2019-07-26 3:00,0.086,0.071,0.084
2019-07-26 3:15,0.086,0.071,0.084
2019-07-26 3:30,0.086,0.071,0.084
2019-07-26 3:45,0.086,0.071,0.084
2019-07-26 4:00,0.086,0.071,0.084
2019-07-26 4:15,0.086,0.071,0.084
2019-07-26 4:30,0.086,0.071,0.084
2019-07-26 4:45,0.086,0.071,0.084
2019-07-26 5:00,0.086,0.071,0.084
2019-07-26 5:15,0.086,0.071,0.084
2019-07-26 5:30,0.086,0.071,0.084
2019-07-26 5:45,0.086,0.071,0.084
2019-07-26 6:00,0.086,0.071,0.084
2019-07-26 6:15,0.086,0.071,0.084
2019-07-26 6:30,0.086,0.071,0.084
2019-07-26 6:45,0.086,0.071,0.084
2019-07-26 7:00,0.086,0.071,0.084
2019-07-26 7:15,0.086,0.071,0.084
2019-07-26 7:30,0.086,0.071,0.084
2019-07-26 7:45,0.086,0.071,0.083
2019-07-26 8:00,0.086,0.071,0.083
2019-07-26 8:15,0.086,0.071,0.083
2019-07-26 8:30,0.086,0.071,0.083
2019-07-26 8:45,0.086,0.071,0.083
2019-07-26 9:00,0.086,0.070,0.083
2019-07-26 9:15,0.086,0.071,0.083
2019-07-26 9:30,0.086,0.070,0.083
2019-07-26 9:45,0.086,0.070,0.083
2019-07-26 10:00,0.086,0.069,0.083
2019-07-26 10:15,0.086,0.069,0.083
2019-07-26 10:30,0.086,0.069,0.083
2019-07-26 10:45,0.086,0.069,0.083
2019-07-26 11:00,0.086,0.069,0.083
2019-07-26 11:15,0.086,0.069,0.083
2019-07-26 11:30,0.086,0.069,0.083
2019-07-26 11:45,0.086,0.069,0.083
2019-07-26 12:00,0.086,0.069,0.083
2019-07-26 12:15,0.086,0.069,0.083
2019-07-26 12:30,0.086,0.069,0.083
2019-07-26 12:45,0.086,0.069,0.083
2019-07-26 13:00,0.086,0.069,0.083
2019-07-26 13:15,0.086,0.068,0.083
2019-07-26 13:30,0.086,0.068,0.083
2019-07-26 13:45,0.086,0.068,0.083
2019-07-26 14:00,0.086,0.068,0.083
2019-07-26 14:15,0.086,0.068,0.083
2019-07-26 14:30,0.086,0.067,0.083
2019-07-26 14:45,0.086,0.067,0.083
2019-07-26 15:00,0.086,0.067,0.083
2019-07-26 15:15,0.086,0.067,0.083
2019-07-26 15:30,0.085,0.067,0.083
2019-07-26 15:45,0.086,0.067,0.083
2019-07-26 16:00,0.086,0.067,0.083
2019-07-26 16:15,0.086,0.067,0.083
2019-07-26 16:30,0.084,0.067,0.083
2019-07-26 16:45,0.084,0.066,0.083
2019-07-26 17:00,0.084,0.066,0.083
2019-07-26 17:15,0.084,0.066,0.083
2019-07-26 17:30,0.084,0.066,0.083
2019-07-26 17:45,0.084,0.066,0.083
2019-07-26 18:00,0.084,0.066,0.083
2019-07-26 18:15,0.084,0.066,0.083
2019-07-26 18:30,0.084,0.066,0.083
2019-07-26 18:45,0.084,0.066,0.083
2019-07-26 19:00,0.084,0.066,0.083
2019-07-26 19:15,0.084,0.066,0.082
2019-07-26 19:30,0.084,0.066,0.082
2019-07-26 19:45,0.084,0.066,0.082
2019-07-26 20:00,0.085,0.066,0.083
2019-07-26 20:15,0.086,0.066,0.083
2019-07-26 20:30,0.086,0.066,0.083
2019-07-26 20:45,0.085,0.066,0.083
2019-07-26 21:00,0.085,0.066,0.082
2019-07-26 21:15,0.085,0.066,0.082
2019-07-26 21:30,0.085,0.066,0.082
2019-07-26 21:45,0.086,0.066,0.082
2019-07-26 22:00,0.086,0.066,0.082
2019-07-26 22:15,0.086,0.066,0.082
2019-07-26 22:30,0.086,0.066,0.082
2019-07-26 22:45,0.086,0.066,0.082
2019-07-26 23:00,0.086,0.066,0.082
2019-07-26 23:15,0.086,0.066,0.082
2019-07-26 23:30,0.086,0.066,0.082
2019-07-26 23:45,0.086,0.066,0.082
2019-07-27 0:00,0.086,0.066,0.082
2019-07-27 0:15,0.086,0.066,0.082
2019-07-27 0:30,0.086,0.066,0.082
2019-07-27 0:45,0.086,0.066,0.082
2019-07-27 1:00,0.086,0.066,0.081
2019-07-27 1:15,0.086,0.066,0.081
2019-07-27 1:30,0.086,0.066,0.081
2019-07-27 1:45,0.086,0.066,0.081
2019-07-27 2:00,0.085,0.066,0.079
2019-07-27 2:15,0.085,0.065,0.079
2019-07-27 2:30,0.085,0.066,0.079
2019-07-27 2:45,0.085,0.065,0.079
2019-07-27 3:00,0.085,0.065,0.079
2019-07-27 3:15,0.084,0.066,0.079
2019-07-27 3:30,0.084,0.066,0.079
2019-07-27 3:45,0.084,0.065,0.079
2019-07-27 4:00,0.084,0.065,0.079
2019-07-27 4:15,0.084,0.065,0.079
2019-07-27 4:30,0.084,0.065,0.079
2019-07-27 4:45,0.084,0.065,0.079
2019-07-27 5:00,0.083,0.065,0.079
2019-07-27 5:15,0.083,0.065,0.079
2019-07-27 5:30,0.084,0.065,0.079
2019-07-27 5:45,0.084,0.065,0.079
2019-07-27 6:00,0.084,0.065,0.079
2019-07-27 6:15,0.085,0.065,0.079
2019-07-27 6:30,0.085,0.065,0.079
2019-07-27 6:45,0.085,0.065,0.079
2019-07-27 7:00,0.085,0.065,0.079
2019-07-27 7:15,0.084,0.065,0.079
2019-07-27 7:30,0.084,0.065,0.079
2019-07-27 7:45,0.085,0.065,0.079
2019-07-27 8:00,0.085,0.065,0.079
2019-07-27 8:15,0.085,0.065,0.079
2019-07-27 8:30,0.085,0.065,0.079
2019-07-27 8:45,0.085,0.065,0.079
2019-07-27 9:00,0.085,0.065,0.079
2019-07-27 9:15,0.085,0.065,0.079
2019-07-27 9:30,0.085,0.065,0.079
2019-07-27 9:45,0.085,0.064,0.079
2019-07-27 10:00,0.085,0.065,0.079
2019-07-27 10:15,0.085,0.064,0.079
2019-07-27 10:30,0.085,0.064,0.079
2019-07-27 10:45,0.085,0.064,0.079
2019-07-27 11:00,0.085,0.064,0.079
2019-07-27 11:15,0.085,0.064,0.079
