"Plot Title: 17"
"#","Date Time, GMT-04:00","Temp, °C","Bad Battery","Coupler Attached","Host Connected","Stopped","End Of File"
1326,19/08/02 06:15:00,13.942,,,,,
1327,19/08/02 06:30:00,14.038,,,,,
1328,19/08/02 06:45:00,14.325,,,,,
1329,19/08/02 07:00:00,14.613,,,,,
1330,19/08/02 07:15:00,14.900,,,,,
1331,19/08/02 07:30:00,15.378,,,,,
1332,19/08/02 07:45:00,15.664,,,,,
1333,19/08/02 08:00:00,16.046,,,,,
1334,19/08/02 08:15:00,16.523,,,,,
1335,19/08/02 08:30:00,16.999,,,,,
1336,19/08/02 08:45:00,17.284,,,,,
1337,19/08/02 09:00:00,17.950,,,,,
1338,19/08/02 09:15:00,18.711,,,,,
1339,19/08/02 09:30:00,19.472,,,,,
1340,19/08/02 09:45:00,20.138,,,,,
1341,19/08/02 10:00:00,21.473,,,,,
1342,19/08/02 10:15:00,22.621,,,,,
1343,19/08/02 10:30:00,23.773,,,,,
1344,19/08/02 10:45:00,23.292,,,,,
1345,19/08/02 11:00:00,23.581,,,,,
1346,19/08/02 11:15:00,24.158,,,,,
1347,19/08/02 11:30:00,24.448,,,,,
1348,19/08/02 11:45:00,25.319,,,,,
1349,19/08/02 12:00:00,25.708,,,,,
1350,19/08/02 12:15:00,26.292,,,,,
1351,19/08/02 12:30:00,27.468,,,,,
1352,19/08/02 12:45:00,26.585,,,,,
1353,19/08/02 13:00:00,26.977,,,,,
1354,19/08/02 13:15:00,26.781,,,,,
1355,19/08/02 13:30:00,27.173,,,,,
1356,19/08/02 13:45:00,27.272,,,,,
1357,19/08/02 14:00:00,27.075,,,,,
1358,19/08/02 14:15:00,27.075,,,,,
1359,19/08/02 14:30:00,27.665,,,,,
1360,19/08/02 14:45:00,27.468,,,,,
1361,19/08/02 15:00:00,27.075,,,,,
1362,19/08/02 15:15:00,27.764,,,,,
1363,19/08/02 15:30:00,27.862,,,,,
1364,19/08/02 15:45:00,28.060,,,,,
1365,19/08/02 16:00:00,28.357,,,,,
1366,19/08/02 16:15:00,28.258,,,,,
1367,19/08/02 16:30:00,28.159,,,,,
1368,19/08/02 16:45:00,28.060,,,,,
1369,19/08/02 17:00:00,28.159,,,,,
1370,19/08/02 17:15:00,28.060,,,,,
1371,19/08/02 17:30:00,28.060,,,,,
1372,19/08/02 17:45:00,27.961,,,,,
1373,19/08/02 18:00:00,27.075,,,,,
1374,19/08/02 18:15:00,27.468,,,,,
1375,19/08/02 18:30:00,27.468,,,,,
1376,19/08/02 18:45:00,27.075,,,,,
1377,19/08/02 19:00:00,26.488,,,,,
1378,19/08/02 19:15:00,26.000,,,,,
1379,19/08/02 19:30:00,25.513,,,,,
1380,19/08/02 19:45:00,24.931,,,,,
1381,19/08/02 20:00:00,24.448,,,,,
1382,19/08/02 20:15:00,23.773,,,,,
1383,19/08/02 20:30:00,23.292,,,,,
1384,19/08/02 20:45:00,22.812,,,,,
1385,19/08/02 21:00:00,22.429,,,,,
1386,19/08/02 21:15:00,22.238,,,,,
1387,19/08/02 21:30:00,21.855,,,,,
1388,19/08/02 21:45:00,21.473,,,,,
1389,19/08/02 22:00:00,21.091,,,,,
1390,19/08/02 22:15:00,20.901,,,,,
1391,19/08/02 22:30:00,20.519,,,,,
1392,19/08/02 22:45:00,20.138,,,,,
1393,19/08/02 23:00:00,19.758,,,,,
1394,19/08/02 23:15:00,19.662,,,,,
1395,19/08/02 23:30:00,19.853,,,,,
1396,19/08/02 23:45:00,19.853,,,,,
1397,19/08/03 00:00:00,19.853,,,,,
1398,19/08/03 00:15:00,19.853,,,,,
1399,19/08/03 00:30:00,19.662,,,,,
1400,19/08/03 00:45:00,19.567,,,,,
1401,19/08/03 01:00:00,19.377,,,,,
1402,19/08/03 01:15:00,18.996,,,,,
1403,19/08/03 01:30:00,18.806,,,,,
1404,19/08/03 01:45:00,18.806,,,,,
1405,19/08/03 02:00:00,18.806,,,,,
1406,19/08/03 02:15:00,18.426,,,,,
1407,19/08/03 02:30:00,18.426,,,,,
1408,19/08/03 02:45:00,18.521,,,,,
1409,19/08/03 03:00:00,18.616,,,,,
1410,19/08/03 03:15:00,18.426,,,,,
1411,19/08/03 03:30:00,18.236,,,,,
1412,19/08/03 03:45:00,18.140,,,,,
1413,19/08/03 04:00:00,18.045,,,,,
1414,19/08/03 04:15:00,18.045,,,,,
1415,19/08/03 04:30:00,17.855,,,,,
1416,19/08/03 04:45:00,17.665,,,,,
1417,19/08/03 05:00:00,17.379,,,,,
1418,19/08/03 05:15:00,17.284,,,,,
1419,19/08/03 05:30:00,17.284,,,,,
1420,19/08/03 05:45:00,17.189,,,,,
1421,19/08/03 06:00:00,17.189,,,,,
1422,19/08/03 06:15:00,17.094,,,,,
1423,19/08/03 06:30:00,17.094,,,,,
1424,19/08/03 06:45:00,16.999,,,,,
1425,19/08/03 07:00:00,16.903,,,,,
1426,19/08/03 07:15:00,16.999,,,,,
1427,19/08/03 07:30:00,17.284,,,,,
1428,19/08/03 07:45:00,17.665,,,,,
1429,19/08/03 08:00:00,18.236,,,,,
1430,19/08/03 08:15:00,18.616,,,,,
1431,19/08/03 08:30:00,19.092,,,,,
1432,19/08/03 08:45:00,19.662,,,,,
1433,19/08/03 09:00:00,20.043,,,,,
1434,19/08/03 09:15:00,20.615,,,,,
1435,19/08/03 09:30:00,21.187,,,,,
1436,19/08/03 09:45:00,21.855,,,,,
1437,19/08/03 10:00:00,22.621,,,,,
1438,19/08/03 10:15:00,23.484,,,,,
1439,19/08/03 10:30:00,26.977,,,,,
1440,19/08/03 10:45:00,24.545,,,,,
1441,19/08/03 11:00:00,24.448,,,,,
1442,19/08/03 11:15:00,24.931,,,,,
1443,19/08/03 11:30:00,25.610,,,,,
1444,19/08/03 11:45:00,25.513,,,,,
1445,19/08/03 12:00:00,25.416,,,,,
1446,19/08/03 12:15:00,26.879,,,,,
1447,19/08/03 12:30:00,26.488,,,,,
1448,19/08/03 12:45:00,24.738,,,,,
1449,19/08/03 13:00:00,24.545,,,,,
1450,19/08/03 13:15:00,25.319,,,,,
1451,19/08/03 13:30:00,26.097,,,,,
1452,19/08/03 13:45:00,25.708,,,,,
1453,19/08/03 14:00:00,26.879,,,,,
1454,19/08/03 14:15:00,26.683,,,,,
1455,19/08/03 14:30:00,26.488,,,,,
1456,19/08/03 14:45:00,27.665,,,,,
1457,19/08/03 15:00:00,28.258,,,,,
1458,19/08/03 15:15:00,27.764,,,,,
1459,19/08/03 15:30:00,27.665,,,,,
1460,19/08/03 15:45:00,27.764,,,,,
1461,19/08/03 16:00:00,26.683,,,,,
1462,19/08/03 16:15:00,27.862,,,,,
1463,19/08/03 16:30:00,27.862,,,,,
1464,19/08/03 16:45:00,28.060,,,,,
1465,19/08/03 17:00:00,28.060,,,,,
1466,19/08/03 17:15:00,28.060,,,,,
1467,19/08/03 17:30:00,27.862,,,,,
1468,19/08/03 17:45:00,27.665,,,,,
1469,19/08/03 18:00:00,26.781,,,,,
1470,19/08/03 18:15:00,27.075,,,,,
1471,19/08/03 18:30:00,26.390,,,,,
1472,19/08/03 18:45:00,26.000,,,,,
1473,19/08/03 19:00:00,26.000,,,,,
1474,19/08/03 19:15:00,25.513,,,,,
1475,19/08/03 19:30:00,24.931,,,,,
1476,19/08/03 19:45:00,24.738,,,,,
1477,19/08/03 20:00:00,24.738,,,,,
1478,19/08/03 20:15:00,24.738,,,,,
1479,19/08/03 20:30:00,24.545,,,,,
1480,19/08/03 20:45:00,24.158,,,,,
1481,19/08/03 21:00:00,23.773,,,,,
1482,19/08/03 21:15:00,23.388,,,,,
1483,19/08/03 21:30:00,22.908,,,,,
1484,19/08/03 21:45:00,22.525,,,,,
1485,19/08/03 22:00:00,22.333,,,,,
1486,19/08/03 22:15:00,22.046,,,,,
1487,19/08/03 22:30:00,21.855,,,,,
1488,19/08/03 22:45:00,21.855,,,,,
1489,19/08/03 23:00:00,21.664,,,,,
1490,19/08/03 23:15:00,21.378,,,,,
1491,19/08/03 23:30:00,21.282,,,,,
1492,19/08/03 23:45:00,21.091,,,,,
1493,19/08/04 00:00:00,20.901,,,,,
1494,19/08/04 00:15:00,20.805,,,,,
1495,19/08/04 00:30:00,20.805,,,,,
1496,19/08/04 00:45:00,20.710,,,,,
1497,19/08/04 01:00:00,20.615,,,,,
1498,19/08/04 01:15:00,20.234,,,,,
1499,19/08/04 01:30:00,19.758,,,,,
1500,19/08/04 01:45:00,19.092,,,,,
1501,19/08/04 02:00:00,18.806,,,,,
1502,19/08/04 02:15:00,18.711,,,,,
1503,19/08/04 02:30:00,18.616,,,,,
1504,19/08/04 02:45:00,18.521,,,,,
1505,19/08/04 03:00:00,18.331,,,,,
1506,19/08/04 03:15:00,18.045,,,,,
1507,19/08/04 03:30:00,18.045,,,,,
1508,19/08/04 03:45:00,18.045,,,,,
1509,19/08/04 04:00:00,17.855,,,,,
1510,19/08/04 04:15:00,17.570,,,,,
1511,19/08/04 04:30:00,17.284,,,,,
1512,19/08/04 04:45:00,17.189,,,,,
1513,19/08/04 05:00:00,17.475,,,,,
1514,19/08/04 05:15:00,17.665,,,,,
1515,19/08/04 05:30:00,17.284,,,,,
1516,19/08/04 05:45:00,16.903,,,,,
1517,19/08/04 06:00:00,16.523,,,,,
1518,19/08/04 06:15:00,16.523,,,,,
1519,19/08/04 06:30:00,16.713,,,,,
1520,19/08/04 06:45:00,17.094,,,,,
1521,19/08/04 07:00:00,17.665,,,,,
1522,19/08/04 07:15:00,18.045,,,,,
1523,19/08/04 07:30:00,18.426,,,,,
1524,19/08/04 07:45:00,18.711,,,,,
1525,19/08/04 08:00:00,18.996,,,,,
1526,19/08/04 08:15:00,19.092,,,,,
1527,19/08/04 08:30:00,19.092,,,,,
1528,19/08/04 08:45:00,19.092,,,,,
1529,19/08/04 09:00:00,19.377,,,,,
1530,19/08/04 09:15:00,19.472,,,,,
1531,19/08/04 09:30:00,19.948,,,,,
1532,19/08/04 09:45:00,20.710,,,,,
1533,19/08/04 10:00:00,21.282,,,,,
1534,19/08/04 10:15:00,22.046,,,,,
1535,19/08/04 10:30:00,24.641,,,,,
1536,19/08/04 10:45:00,22.908,,,,,
1537,19/08/04 11:00:00,22.812,,,,,
1538,19/08/04 11:15:00,22.717,,,,,
1539,19/08/04 11:30:00,23.581,,,,,
1540,19/08/04 11:45:00,24.255,,,,,
1541,19/08/04 12:00:00,24.062,,,,,
1542,19/08/04 12:15:00,24.931,,,,,
1543,19/08/04 12:30:00,26.097,,,,,
1544,19/08/04 12:45:00,24.931,,,,,
1545,19/08/04 13:00:00,24.931,,,,,
1546,19/08/04 13:15:00,24.931,,,,,
1547,19/08/04 13:30:00,25.416,,,,,
1548,19/08/04 13:45:00,25.708,,,,,
1549,19/08/04 14:00:00,26.000,,,,,
1550,19/08/04 14:15:00,25.708,,,,,
1551,19/08/04 14:30:00,26.195,,,,,
1552,19/08/04 14:45:00,26.292,,,,,
1553,19/08/04 15:00:00,26.488,,,,,
1554,19/08/04 15:15:00,26.585,,,,,
1555,19/08/04 15:30:00,26.585,,,,,
1556,19/08/04 15:45:00,26.977,,,,,
1557,19/08/04 16:00:00,27.173,,,,,
1558,19/08/04 16:15:00,26.683,,,,,
1559,19/08/04 16:30:00,26.585,,,,,
1560,19/08/04 16:45:00,26.488,,,,,
1561,19/08/04 17:00:00,26.488,,,,,
1562,19/08/04 17:15:00,26.292,,,,,
1563,19/08/04 17:30:00,26.097,,,,,
1564,19/08/04 17:45:00,25.902,,,,,
1565,19/08/04 18:00:00,25.708,,,,,
1566,19/08/04 18:15:00,25.416,,,,,
1567,19/08/04 18:30:00,25.125,,,,,
1568,19/08/04 18:45:00,24.931,,,,,
1569,19/08/04 19:00:00,24.931,,,,,
1570,19/08/04 19:15:00,24.448,,,,,
1571,19/08/04 19:30:00,23.773,,,,,
1572,19/08/04 19:45:00,23.677,,,,,
1573,19/08/04 20:00:00,23.196,,,,,
1574,19/08/04 20:15:00,22.717,,,,,
1575,19/08/04 20:30:00,22.238,,,,,
1576,19/08/04 20:45:00,21.855,,,,,
1577,19/08/04 21:00:00,21.473,,,,,
1578,19/08/04 21:15:00,21.187,,,,,
1579,19/08/04 21:30:00,20.615,,,,,
1580,19/08/04 21:45:00,20.234,,,,,
1581,19/08/04 22:00:00,20.234,,,,,
1582,19/08/04 22:15:00,20.138,,,,,
1583,19/08/04 22:30:00,20.138,,,,,
1584,19/08/04 22:45:00,20.138,,,,,
1585,19/08/04 23:00:00,20.138,,,,,
1586,19/08/04 23:15:00,19.948,,,,,
1587,19/08/04 23:30:00,19.948,,,,,
1588,19/08/04 23:45:00,19.948,,,,,
1589,19/08/05 00:00:00,19.472,,,,,
1590,19/08/05 00:15:00,18.901,,,,,
1591,19/08/05 00:30:00,18.806,,,,,
1592,19/08/05 00:45:00,18.521,,,,,
1593,19/08/05 01:00:00,18.140,,,,,
1594,19/08/05 01:15:00,17.665,,,,,
1595,19/08/05 01:30:00,17.379,,,,,
1596,19/08/05 01:45:00,17.189,,,,,
1597,19/08/05 02:00:00,16.903,,,,,
1598,19/08/05 02:15:00,16.903,,,,,
1599,19/08/05 02:30:00,16.808,,,,,
1600,19/08/05 02:45:00,16.713,,,,,
1601,19/08/05 03:00:00,16.618,,,,,
1602,19/08/05 03:15:00,16.713,,,,,
1603,19/08/05 03:30:00,16.808,,,,,
1604,19/08/05 03:45:00,16.999,,,,,
1605,19/08/05 04:00:00,16.999,,,,,
1606,19/08/05 04:15:00,16.713,,,,,
1607,19/08/05 04:30:00,16.618,,,,,
1608,19/08/05 04:45:00,16.523,,,,,
1609,19/08/05 05:00:00,16.427,,,,,
1610,19/08/05 05:15:00,16.332,,,,,
1611,19/08/05 05:30:00,16.427,,,,,
1612,19/08/05 05:45:00,16.332,,,,,
1613,19/08/05 06:00:00,16.237,,,,,
1614,19/08/05 06:15:00,16.237,,,,,
1615,19/08/05 06:30:00,16.332,,,,,
1616,19/08/05 06:45:00,16.427,,,,,
1617,19/08/05 07:00:00,16.618,,,,,
1618,19/08/05 07:15:00,16.903,,,,,
1619,19/08/05 07:30:00,17.284,,,,,
1620,19/08/05 07:45:00,17.570,,,,,
1621,19/08/05 08:00:00,17.665,,,,,
1622,19/08/05 08:15:00,17.855,,,,,
1623,19/08/05 08:30:00,18.045,,,,,
1624,19/08/05 08:45:00,18.426,,,,,
1625,19/08/05 09:00:00,18.616,,,,,
1626,19/08/05 09:15:00,19.187,,,,,
1627,19/08/05 09:30:00,19.853,,,,,
1628,19/08/05 09:45:00,20.901,,,,,
1629,19/08/05 10:00:00,22.333,,,,,
1630,19/08/05 10:15:00,23.581,,,,,
1631,19/08/05 10:30:00,24.835,,,,,
1632,19/08/05 10:45:00,23.966,,,,,
1633,19/08/05 11:00:00,24.738,,,,,
1634,19/08/05 11:15:00,25.125,,,,,
1635,19/08/05 11:30:00,25.513,,,,,
1636,19/08/05 11:45:00,26.390,,,,,
1637,19/08/05 12:00:00,26.390,,,,,
1638,19/08/05 12:15:00,27.468,,,,,
1639,19/08/05 12:30:00,28.258,,,,,
1640,19/08/05 12:45:00,27.961,,,,,
1641,19/08/05 13:00:00,28.357,,,,,
1642,19/08/05 13:15:00,28.555,,,,,
1643,19/08/05 13:30:00,29.352,,,,,
1644,19/08/05 13:45:00,29.152,,,,,
1645,19/08/05 14:00:00,28.655,,,,,
1646,19/08/05 14:15:00,29.152,,,,,
1647,19/08/05 14:30:00,28.754,,,,,
1648,19/08/05 14:45:00,29.252,,,,,
1649,19/08/05 15:00:00,28.853,,,,,
1650,19/08/05 15:15:00,29.053,,,,,
1651,19/08/05 15:30:00,29.452,,,,,
1652,19/08/05 15:45:00,29.252,,,,,
1653,19/08/05 16:00:00,29.053,,,,,
1654,19/08/05 16:15:00,29.152,,,,,
1655,19/08/05 16:30:00,28.754,,,,,
1656,19/08/05 16:45:00,28.754,,,,,
1657,19/08/05 17:00:00,28.258,,,,,
1658,19/08/05 17:15:00,27.665,,,,,
1659,19/08/05 17:30:00,27.567,,,,,
1660,19/08/05 17:45:00,27.665,,,,,
1661,19/08/05 18:00:00,27.370,,,,,
1662,19/08/05 18:15:00,26.683,,,,,
1663,19/08/05 18:30:00,26.292,,,,,
1664,19/08/05 18:45:00,26.097,,,,,
1665,19/08/05 19:00:00,25.902,,,,,
1666,19/08/05 19:15:00,25.805,,,,,
1667,19/08/05 19:30:00,25.416,,,,,
1668,19/08/05 19:45:00,24.255,,,,,
1669,19/08/05 20:00:00,23.388,,,,,
1670,19/08/05 20:15:00,23.004,,,,,
1671,19/08/05 20:30:00,22.717,,,,,
1672,19/08/05 20:45:00,22.333,,,,,
1673,19/08/05 21:00:00,21.760,,,,,
1674,19/08/05 21:15:00,21.473,,,,,
1675,19/08/05 21:30:00,21.091,,,,,
1676,19/08/05 21:45:00,20.901,,,,,
1677,19/08/05 22:00:00,20.710,,,,,
1678,19/08/05 22:15:00,20.805,,,,,
1679,19/08/05 22:30:00,20.710,,,,,
1680,19/08/05 22:45:00,20.710,,,,,
1681,19/08/05 23:00:00,20.710,,,,,
1682,19/08/05 23:15:00,20.901,,,,,
1683,19/08/05 23:30:00,20.805,,,,,
1684,19/08/05 23:45:00,20.805,,,,,
1685,19/08/06 00:00:00,20.805,,,,,
1686,19/08/06 00:15:00,20.615,,,,,
1687,19/08/06 00:30:00,20.519,,,,,
1688,19/08/06 00:45:00,20.519,,,,,
1689,19/08/06 01:00:00,20.424,,,,,
1690,19/08/06 01:15:00,20.424,,,,,
1691,19/08/06 01:30:00,20.329,,,,,
1692,19/08/06 01:45:00,20.329,,,,,
1693,19/08/06 02:00:00,20.043,,,,,
1694,19/08/06 02:15:00,19.948,,,,,
1695,19/08/06 02:30:00,19.758,,,,,
1696,19/08/06 02:45:00,19.758,,,,,
1697,19/08/06 03:00:00,19.567,,,,,
1698,19/08/06 03:15:00,19.472,,,,,
1699,19/08/06 03:30:00,19.377,,,,,
1700,19/08/06 03:45:00,19.282,,,,,
1701,19/08/06 04:00:00,19.092,,,,,
1702,19/08/06 04:15:00,18.996,,,,,
1703,19/08/06 04:30:00,18.806,,,,,
1704,19/08/06 04:45:00,18.616,,,,,
1705,19/08/06 05:00:00,18.616,,,,,
1706,19/08/06 05:15:00,18.521,,,,,
1707,19/08/06 05:30:00,18.616,,,,,
1708,19/08/06 05:45:00,18.711,,,,,
1709,19/08/06 06:00:00,18.711,,,,,
1710,19/08/06 06:15:00,18.806,,,,,
1711,19/08/06 06:30:00,18.806,,,,,
1712,19/08/06 06:45:00,18.806,,,,,
1713,19/08/06 07:00:00,18.996,,,,,
1714,19/08/06 07:15:00,19.187,,,,,
1715,19/08/06 07:30:00,19.282,,,,,
1716,19/08/06 07:45:00,19.472,,,,,
1717,19/08/06 08:00:00,19.567,,,,,
1718,19/08/06 08:15:00,19.758,,,,,
1719,19/08/06 08:30:00,19.758,,,,,
1720,19/08/06 08:45:00,19.948,,,,,
1721,19/08/06 09:00:00,20.329,,,,,
1722,19/08/06 09:15:00,20.329,,,,,
1723,19/08/06 09:30:00,20.329,,,,,
1724,19/08/06 09:45:00,20.805,,,,,
1725,19/08/06 10:00:00,20.805,,,,,
1726,19/08/06 10:15:00,21.378,,,,,
1727,19/08/06 10:30:00,22.621,,,,,
1728,19/08/06 10:45:00,23.292,,,,,
1729,19/08/06 11:00:00,23.966,,,,,
1730,19/08/06 11:15:00,23.966,,,,,
1731,19/08/06 11:30:00,23.484,,,,,
1732,19/08/06 11:45:00,24.641,,,,,
1733,19/08/06 12:00:00,24.062,,,,,
1734,19/08/06 12:15:00,24.255,,,,,
1735,19/08/06 12:30:00,25.805,,,,,
1736,19/08/06 12:45:00,24.255,,,,,
1737,19/08/06 13:00:00,24.545,,,,,
1738,19/08/06 13:15:00,24.835,,,,,
1739,19/08/06 13:30:00,26.097,,,,,
1740,19/08/06 13:45:00,24.641,,,,,
1741,19/08/06 14:00:00,25.513,,,,,
1742,19/08/06 14:15:00,26.488,,,,,
1743,19/08/06 14:30:00,26.781,,,,,
1744,19/08/06 14:45:00,26.879,,,,,
1745,19/08/06 15:00:00,26.781,,,,,
1746,19/08/06 15:15:00,26.781,,,,,
1747,19/08/06 15:30:00,26.879,,,,,
1748,19/08/06 15:45:00,26.781,,,,,
1749,19/08/06 16:00:00,27.370,,,,,
1750,19/08/06 16:15:00,26.781,,,,,
1751,19/08/06 16:30:00,26.292,,,,,
1752,19/08/06 16:45:00,26.292,,,,,
1753,19/08/06 17:00:00,26.097,,,,,
1754,19/08/06 17:15:00,25.902,,,,,
1755,19/08/06 17:30:00,25.902,,,,,
1756,19/08/06 17:45:00,25.902,,,,,
1757,19/08/06 18:00:00,25.708,,,,,
1758,19/08/06 18:15:00,25.513,,,,,
1759,19/08/06 18:30:00,25.319,,,,,
1760,19/08/06 18:45:00,24.931,,,,,
1761,19/08/06 19:00:00,24.738,,,,,
1762,19/08/06 19:15:00,24.448,,,,,
1763,19/08/06 19:30:00,24.158,,,,,
1764,19/08/06 19:45:00,24.158,,,,,
1765,19/08/06 20:00:00,23.773,,,,,
1766,19/08/06 20:15:00,23.100,,,,,
1767,19/08/06 20:30:00,22.621,,,,,
1768,19/08/06 20:45:00,22.142,,,,,
1769,19/08/06 21:00:00,21.664,,,,,
1770,19/08/06 21:15:00,21.282,,,,,
1771,19/08/06 21:30:00,20.901,,,,,
1772,19/08/06 21:45:00,20.519,,,,,
1773,19/08/06 22:00:00,20.138,,,,,
1774,19/08/06 22:15:00,19.853,,,,,
1775,19/08/06 22:30:00,19.472,,,,,
1776,19/08/06 22:45:00,19.187,,,,,
1777,19/08/06 23:00:00,18.996,,,,,
1778,19/08/06 23:15:00,18.806,,,,,
1779,19/08/06 23:30:00,18.521,,,,,
1780,19/08/06 23:45:00,18.236,,,,,
1781,19/08/07 00:00:00,18.140,,,,,
1782,19/08/07 00:15:00,18.045,,,,,
1783,19/08/07 00:30:00,17.855,,,,,
1784,19/08/07 00:45:00,17.855,,,,,
1785,19/08/07 01:00:00,17.760,,,,,
1786,19/08/07 01:15:00,17.760,,,,,
1787,19/08/07 01:30:00,17.665,,,,,
1788,19/08/07 01:45:00,17.475,,,,,
1789,19/08/07 02:00:00,17.189,,,,,
1790,19/08/07 02:15:00,16.903,,,,,
1791,19/08/07 02:30:00,16.713,,,,,
1792,19/08/07 02:45:00,16.713,,,,,
1793,19/08/07 03:00:00,17.094,,,,,
1794,19/08/07 03:15:00,17.189,,,,,
1795,19/08/07 03:30:00,17.379,,,,,
1796,19/08/07 03:45:00,17.570,,,,,
1797,19/08/07 04:00:00,17.665,,,,,
1798,19/08/07 04:15:00,17.760,,,,,
1799,19/08/07 04:30:00,17.855,,,,,
1800,19/08/07 04:45:00,17.855,,,,,
1801,19/08/07 05:00:00,17.760,,,,,
1802,19/08/07 05:15:00,17.855,,,,,
1803,19/08/07 05:30:00,17.950,,,,,
1804,19/08/07 05:45:00,17.950,,,,,
1805,19/08/07 06:00:00,17.855,,,,,
1806,19/08/07 06:15:00,17.855,,,,,
1807,19/08/07 06:30:00,17.855,,,,,
1808,19/08/07 06:45:00,17.950,,,,,
1809,19/08/07 07:00:00,17.855,,,,,
1810,19/08/07 07:15:00,17.855,,,,,
1811,19/08/07 07:30:00,17.760,,,,,
1812,19/08/07 07:45:00,17.950,,,,,
1813,19/08/07 08:00:00,17.950,,,,,
1814,19/08/07 08:15:00,18.140,,,,,
1815,19/08/07 08:30:00,18.426,,,,,
1816,19/08/07 08:45:00,18.711,,,,,
1817,19/08/07 09:00:00,18.806,,,,,
1818,19/08/07 09:15:00,19.187,,,,,
1819,19/08/07 09:30:00,19.567,,,,,
1820,19/08/07 09:45:00,20.138,,,,,
1821,19/08/07 10:00:00,21.473,,,,,
1822,19/08/07 10:15:00,23.196,,,,,
1823,19/08/07 10:30:00,23.581,,,,,
1824,19/08/07 10:45:00,23.773,,,,,
1825,19/08/07 11:00:00,23.966,,,,,
1826,19/08/07 11:15:00,24.738,,,,,
1827,19/08/07 11:30:00,25.125,,,,,
1828,19/08/07 11:45:00,26.879,,,,,
1829,19/08/07 12:00:00,26.390,,,,,
1830,19/08/07 12:15:00,27.468,,,,,
1831,19/08/07 12:30:00,27.370,,,,,
1832,19/08/07 12:45:00,27.567,,,,,
1833,19/08/07 13:00:00,28.159,,,,,
1834,19/08/07 13:15:00,28.258,,,,,
1835,19/08/07 13:30:00,28.853,,,,,
1836,19/08/07 13:45:00,28.853,,,,,
1837,19/08/07 14:00:00,28.953,,,,,
1838,19/08/07 14:15:00,29.152,,,,,
1839,19/08/07 14:30:00,29.252,,,,,
1840,19/08/07 14:45:00,29.452,,,,,
1841,19/08/07 15:00:00,28.953,,,,,
1842,19/08/07 15:15:00,29.352,,,,,
1843,19/08/07 15:30:00,29.652,,,,,
1844,19/08/07 15:45:00,29.652,,,,,
1845,19/08/07 16:00:00,30.054,,,,,
1846,19/08/07 16:15:00,29.352,,,,,
1847,19/08/07 16:30:00,29.652,,,,,
1848,19/08/07 16:45:00,29.152,,,,,
1849,19/08/07 17:00:00,28.456,,,,,
1850,19/08/07 17:15:00,28.456,,,,,
1851,19/08/07 17:30:00,28.655,,,,,
1852,19/08/07 17:45:00,28.159,,,,,
1853,19/08/07 18:00:00,27.665,,,,,
1854,19/08/07 18:15:00,27.468,,,,,
1855,19/08/07 18:30:00,27.272,,,,,
1856,19/08/07 18:45:00,26.683,,,,,
1857,19/08/07 19:00:00,26.195,,,,,
1858,19/08/07 19:15:00,25.902,,,,,
1859,19/08/07 19:30:00,25.610,,,,,
1860,19/08/07 19:45:00,25.319,,,,,
1861,19/08/07 20:00:00,25.125,,,,,
1862,19/08/07 20:15:00,24.641,,,,,
1863,19/08/07 20:30:00,24.158,,,,,
1864,19/08/07 20:45:00,23.869,,,,,
1865,19/08/07 21:00:00,23.677,,,,,
1866,19/08/07 21:15:00,23.100,,,,,
1867,19/08/07 21:30:00,22.621,,,,,
1868,19/08/07 21:45:00,22.142,,,,,
1869,19/08/07 22:00:00,21.855,,,,,
1870,19/08/07 22:15:00,21.664,,,,,
1871,19/08/07 22:30:00,21.378,,,,,
1872,19/08/07 22:45:00,21.282,,,,,
1873,19/08/07 23:00:00,21.282,,,,,
1874,19/08/07 23:15:00,21.378,,,,,
1875,19/08/07 23:30:00,21.378,,,,,
1876,19/08/07 23:45:00,21.378,,,,,
1877,19/08/08 00:00:00,21.473,,,,,
1878,19/08/08 00:15:00,21.378,,,,,
1879,19/08/08 00:30:00,21.282,,,,,
1880,19/08/08 00:45:00,21.282,,,,,
1881,19/08/08 01:00:00,21.091,,,,,
1882,19/08/08 01:15:00,21.091,,,,,
1883,19/08/08 01:30:00,20.996,,,,,
1884,19/08/08 01:45:00,20.901,,,,,
1885,19/08/08 02:00:00,20.710,,,,,
1886,19/08/08 02:15:00,20.710,,,,,
1887,19/08/08 02:30:00,20.519,,,,,
1888,19/08/08 02:45:00,20.424,,,,,
1889,19/08/08 03:00:00,20.424,,,,,
1890,19/08/08 03:15:00,20.424,,,,,
1891,19/08/08 03:30:00,20.424,,,,,
1892,19/08/08 03:45:00,20.329,,,,,
1893,19/08/08 04:00:00,19.853,,,,,
1894,19/08/08 04:15:00,19.472,,,,,
1895,19/08/08 04:30:00,19.092,,,,,
1896,19/08/08 04:45:00,18.996,,,,,
1897,19/08/08 05:00:00,18.996,,,,,
1898,19/08/08 05:15:00,18.996,,,,,
1899,19/08/08 05:30:00,18.996,,,,,
1900,19/08/08 05:45:00,18.901,,,,,
1901,19/08/08 06:00:00,18.711,,,,,
1902,19/08/08 06:15:00,18.616,,,,,
1903,19/08/08 06:30:00,18.616,,,,,
1904,19/08/08 06:45:00,18.426,,,,,
1905,19/08/08 07:00:00,18.426,,,,,
